umbral_sube,modo_entrada,umbral_veto_baja_clave,usa_veto_baja,tipo_salida,nombre_salida,horizonte_salida,coste,operaciones_2023,precision_clasificacion_2023,porcentaje_acierto_clasificacion_2023,porcentaje_operaciones_positivas_2023,retorno_bruto_medio_2023,retorno_neto_medio_2023,retorno_neto_mediano_2023,factor_beneficio_2023,maximo_drawdown_2023,operaciones_2024,precision_clasificacion_2024,porcentaje_acierto_clasificacion_2024,porcentaje_operaciones_positivas_2024,retorno_bruto_medio_2024,retorno_neto_medio_2024,retorno_neto_mediano_2024,factor_beneficio_2024,maximo_drawdown_2024,operaciones_minimo,operaciones_medio,operaciones_diferencia,precision_clasificacion_minimo,precision_clasificacion_medio,precision_clasificacion_diferencia,porcentaje_acierto_clasificacion_minimo,porcentaje_acierto_clasificacion_medio,porcentaje_acierto_clasificacion_diferencia,porcentaje_operaciones_positivas_minimo,porcentaje_operaciones_positivas_medio,porcentaje_operaciones_positivas_diferencia,retorno_bruto_medio_minimo,retorno_bruto_medio_medio,retorno_bruto_medio_diferencia,retorno_neto_medio_minimo,retorno_neto_medio_medio,retorno_neto_medio_diferencia,retorno_neto_mediano_minimo,retorno_neto_mediano_medio,retorno_neto_mediano_diferencia,factor_beneficio_minimo,factor_beneficio_medio,factor_beneficio_diferencia,maximo_drawdown_minimo,maximo_drawdown_medio,maximo_drawdown_diferencia,umbral_veto_baja,cumple_filtros,puntuacion
0.48,confirmacion_3m,0.3,True,barrera,tp070_sl040_480m,480,0.002,2,0.5,50.0,50.0,0.0015,-0.0005,-0.0005,0.8333333333333334,-0.006,7,0.8571428571428571,85.71428571428571,57.14285714285714,0.0022857142857142,0.0002857142857142,0.005,1.111111111111111,-0.0070238200000001,2,4.5,5,0.5,0.6785714285714286,0.3571428571428571,50.0,67.85714285714286,35.71428571428571,50.0,53.57142857142857,7.142857142857139,0.0015,0.0018928571428571,0.0007857142857142,-0.0005,-0.00010714285714290002,0.0007857142857142,-0.0005,0.0022500000000000003,0.0055,0.8333333333333334,0.9722222222222221,0.27777777777777757,-0.0070238200000001,-0.0065119100000000495,0.0010238200000000997,0.3,False,0.05606309492380958
0.6,confirmacion_10m,-1.0,False,barrera,tp050_sl030_120m,120,0.001,6,0.6666666666666666,66.66666666666666,50.0,0.001,0.0,0.0,1.0,-0.0040159359999999,15,0.6,60.0,46.66666666666666,0.0007333333333333,-0.0002666666666666,-0.004,0.875,-0.0119994895421111,6,10.5,9,0.6,0.6333333333333333,0.06666666666666665,60.0,63.33333333333333,6.666666666666657,46.66666666666666,48.33333333333333,3.333333333333343,0.0007333333333333,0.0008666666666666499,0.00026666666666670007,-0.0002666666666666,-0.0001333333333333,0.0002666666666666,-0.004,-0.002,0.004,0.875,0.9375,0.125,-0.0119994895421111,-0.008007712771055499,0.0079835535421112,,False,0.05604001531373722
0.6,confirmacion_10m,-1.0,False,barrera,tp050_sl030_240m,240,0.001,6,0.6666666666666666,66.66666666666666,50.0,0.001,0.0,0.0,1.0,-0.0040159359999999,15,0.6,60.0,46.66666666666666,0.0007333333333333,-0.0002666666666666,-0.004,0.875,-0.0119994895421111,6,10.5,9,0.6,0.6333333333333333,0.06666666666666665,60.0,63.33333333333333,6.666666666666657,46.66666666666666,48.33333333333333,3.333333333333343,0.0007333333333333,0.0008666666666666499,0.00026666666666670007,-0.0002666666666666,-0.0001333333333333,0.0002666666666666,-0.004,-0.002,0.004,0.875,0.9375,0.125,-0.0119994895421111,-0.008007712771055499,0.0079835535421112,,False,0.05604001531373722
0.54,confirmacion_10m,0.45,True,barrera,tp100_sl050_480m,480,0.0005,7,0.5714285714285714,57.14285714285714,71.42857142857143,0.0057142857142857,0.0052142857142857,0.0095,4.318181818181818,-0.0054999999999999,8,0.75,75.0,37.5,0.000625,0.000125,-0.0055,1.0363636363636364,-0.016409416375,7,7.5,1,0.5714285714285714,0.6607142857142857,0.1785714285714286,57.14285714285714,66.07142857142857,17.85714285714286,37.5,54.464285714285715,33.92857142857143,0.000625,0.00316964285714285,0.005089285714285701,0.000125,0.00266964285714285,0.0050892857142857,-0.0055,0.002,0.015,1.0363636363636364,2.6772727272727272,3.281818181818182,-0.016409416375,-0.01095470818749995,0.010909416375000099,0.45,False,0.05594359413212663
0.59,creciente_3m,0.45,True,fija,fija_240m,240,0.0005,13,0.3076923076923077,30.76923076923077,38.46153846153847,0.0009781006356966,0.0004781006356966,-0.0035213827258428,1.1031234434035586,-0.0202581080594652,15,0.4666666666666667,46.66666666666666,60.0,0.0020790674410509,0.0015790674410509,0.0042084413075826,1.203823676283324,-0.0797574698078841,13,14.0,2,0.3076923076923077,0.3871794871794872,0.15897435897435896,30.76923076923077,38.717948717948715,15.897435897435887,38.46153846153847,49.23076923076923,21.538461538461533,0.0009781006356966,0.00152858403837375,0.0011009668053543003,0.0004781006356966,0.00102858403837375,0.0011009668053543,-0.0035213827258428,0.0003435292908699002,0.0077298240334254,1.1031234434035586,1.1534735598434414,0.10070023287976548,-0.0797574698078841,-0.05000778893367465,0.059499361748418904,0.45,False,0.05593486145541207
0.53,confirmacion_5m,0.35,True,fija,fija_120m,120,0.0005,7,0.5714285714285714,57.14285714285714,42.85714285714285,0.0005665488688259,6.65488688259473e-05,-0.0057502421848442,1.0112466847386492,-0.0268039664031236,2,1.0,100.0,100.0,0.0098430487230393,0.0093430487230393,0.0093430487230393,inf,0.0,2,4.5,5,0.5714285714285714,0.7857142857142857,0.4285714285714286,57.14285714285714,78.57142857142857,42.85714285714286,42.85714285714285,71.42857142857142,57.14285714285715,0.0005665488688259,0.0052047987959326,0.0092764998542134,6.65488688259473e-05,0.004704798795932623,0.009276499854213353,-0.0057502421848442,0.00179640326909755,0.0150932909078835,1.0112466847386492,inf,inf,-0.0268039664031236,-0.0134019832015618,0.0268039664031236,0.35,False,0.055917843869382144
0.55,confirmacion_10m,0.5,True,barrera,tp070_sl040_480m,480,0.001,9,0.7777777777777778,77.77777777777779,77.77777777777779,0.0045555555555555,0.0035555555555555,0.006,4.199999999999999,-0.009975,14,0.7142857142857143,71.42857142857143,42.85714285714285,0.0007142857142857,-0.0002857142857142,-0.005,0.8999999999999999,-0.014925125,9,11.5,5,0.7142857142857143,0.746031746031746,0.06349206349206349,71.42857142857143,74.60317460317461,6.349206349206355,42.85714285714285,60.317460317460316,34.92063492063494,0.0007142857142857,0.0026349206349206003,0.0038412698412698004,-0.0002857142857142,0.0016349206349206501,0.0038412698412697,-0.005,0.0005,0.011,0.8999999999999999,2.55,3.2999999999999994,-0.014925125,-0.0124500625,0.004950125,0.5,False,0.05591732561508011
0.47,creciente_3m,0.35,True,fija,fija_60m,60,0.0005,17,0.4705882352941176,47.05882352941176,64.70588235294117,0.0031923439824741,0.0026923439824741,0.0021359189424063,1.9498772716624289,-0.0256321953317201,14,0.5,50.0,50.0,3.8767445245660846e-05,-0.0004612325547543,0.0003306758615092,0.8476903936856982,-0.0283566278881707,14,15.5,3,0.4705882352941176,0.48529411764705876,0.029411764705882415,47.05882352941176,48.529411764705884,2.941176470588239,50.0,57.35294117647059,14.705882352941174,3.8767445245660846e-05,0.0016155557138598806,0.003153576537228439,-0.0004612325547543,0.0011155557138599,0.0031535765372284,0.0003306758615092,0.00123329740195775,0.0018052430808970998,0.8476903936856982,1.3987838326740636,1.1021868779767305,-0.0283566278881707,-0.0269944116099454,0.0027244325564505997,0.35,False,0.05588864743928642
0.6,cruce,-1.0,False,barrera,tp070_sl035_240m,240,0.0005,78,0.5256410256410257,52.56410256410257,42.30769230769231,0.0009423076923076,0.0004423076923076,-0.004,1.1916666666666669,-0.0351103468700244,233,0.6137339055793991,61.37339055793991,38.62660944206009,0.0005557939914163,5.579399141630903e-05,-0.004,1.0227272727272725,-0.1035967264715723,78,155.5,155,0.5256410256410257,0.5696874656102124,0.08809287993837345,52.56410256410257,56.96874656102124,8.809287993837344,38.62660944206009,40.4671508748762,3.68108286563222,0.0005557939914163,0.00074905084186195,0.00038651370089129997,5.579399141630903e-05,0.0002490508418619545,0.000386513700891291,-0.004,-0.004,0.0,1.0227272727272725,1.1071969696969697,0.1689393939393944,-0.1035967264715723,-0.06935353667079835,0.0684863796015479,,False,0.05587203582903083
0.46,confirmacion_10m,0.4,True,fija,fija_480m,480,0.001,8,0.375,37.5,50.0,0.0009646129291566,-3.538707084331516e-05,-0.0042402002183347,0.99279954571989,-0.0200109630781852,13,0.5384615384615384,53.84615384615385,61.53846153846154,0.0058769217209525,0.0048769217209525,0.0012923153231397,2.140078073232872,-0.0361804094233094,8,10.5,5,0.375,0.4567307692307692,0.16346153846153844,37.5,45.67307692307692,16.346153846153847,50.0,55.769230769230774,11.53846153846154,0.0009646129291566,0.00342076732505455,0.0049123087917959,-3.538707084331516e-05,0.0024207673250545925,0.004912308791795815,-0.0042402002183347,-0.0014739424475974999,0.0055325155414744,0.99279954571989,1.566438809476381,1.1472785275129822,-0.0361804094233094,-0.0280956862507473,0.016169446345124197,0.4,False,0.055868899975578104
0.5,confirmacion_3m,0.3,True,barrera,tp050_sl030_120m,120,0.002,2,1.0,100.0,50.0,0.001,-0.001,-0.001,0.6,-0.005,5,1.0,100.0,100.0,0.005,0.003,0.003,inf,0.0,2,3.5,3,1.0,1.0,0.0,100.0,100.0,0.0,50.0,75.0,50.0,0.001,0.003,0.004,-0.001,0.001,0.004,-0.001,0.001,0.004,0.6,inf,inf,-0.005,-0.0025,0.005,0.3,False,0.055850000000000004
0.5,confirmacion_3m,0.3,True,barrera,tp050_sl030_240m,240,0.002,2,1.0,100.0,50.0,0.001,-0.001,-0.001,0.6,-0.005,5,1.0,100.0,100.0,0.005,0.003,0.003,inf,0.0,2,3.5,3,1.0,1.0,0.0,100.0,100.0,0.0,50.0,75.0,50.0,0.001,0.003,0.004,-0.001,0.001,0.004,-0.001,0.001,0.004,0.6,inf,inf,-0.005,-0.0025,0.005,0.3,False,0.055850000000000004
0.49,nivel,0.45,True,fija,fija_120m,120,0.002,47,0.4893617021276595,48.93617021276596,61.70212765957447,0.0038166759648586,0.0018166759648586,0.0024227909694798,1.5022205580525096,-0.0656397326782968,80,0.525,52.5,57.49999999999999,0.0007567459868473,-0.0012432540131526,0.003530711755413,0.8116575829038557,-0.1474517746436173,47,63.5,33,0.4893617021276595,0.5071808510638298,0.03563829787234052,48.93617021276596,50.71808510638298,3.5638297872340416,57.49999999999999,59.601063829787236,4.202127659574479,0.0007567459868473,0.00228671097585295,0.0030599299780113,-0.0012432540131526,0.000286710975853,0.0030599299780112,0.0024227909694798,0.0029767513624464,0.0011079207859332001,0.8116575829038557,1.1569390704781828,0.690562975148654,-0.1474517746436173,-0.10654575366095706,0.0818120419653205,0.45,False,0.055846723344116105
0.49,nivel,0.4,True,barrera,tp070_sl035_240m,240,0.0005,146,0.5205479452054794,52.05479452054794,38.35616438356164,0.0005464772086249,4.6477208624992765e-05,-0.004,1.0189960814448986,-0.0806167640897661,190,0.5894736842105263,58.94736842105262,38.94736842105263,0.0005894736842105,8.94736842105264e-05,-0.004,1.0366379310344822,-0.062572006678744,146,168.0,44,0.5205479452054794,0.5550108147080028,0.06892573900504684,52.05479452054794,55.50108147080028,6.892573900504686,38.35616438356164,38.65176640230713,0.5912040374909893,0.0005464772086249,0.0005679754464177,4.299647558559999e-05,4.6477208624992765e-05,6.797544641775958e-05,4.2996475585533635e-05,-0.004,-0.004,0.0,1.0189960814448986,1.0278170062396903,0.01764184958958359,-0.0806167640897661,-0.07159438538425505,0.0180447574110221,0.4,False,0.05583506466794169
0.54,confirmacion_5m,-1.0,False,barrera,tp070_sl040_480m,480,0.0005,23,0.6521739130434783,65.21739130434783,56.52173913043478,0.0022173913043478,0.0017173913043478,0.0065,1.8777777777777775,-0.013439341125,67,0.582089552238806,58.2089552238806,40.298507462686565,0.0004328358208955,-6.716417910447765e-05,-0.0045,0.975,-0.0395373575582539,23,45.0,44,0.582089552238806,0.6171317326411421,0.07008436080467229,58.2089552238806,61.71317326411422,7.008436080467227,40.298507462686565,48.41012329656067,16.223231667748216,0.0004328358208955,0.00132511356262165,0.0017845554834523,-6.716417910447765e-05,0.0008251135626216612,0.0017845554834522775,-0.0045,0.001,0.011,0.975,1.4263888888888887,0.9027777777777776,-0.0395373575582539,-0.02648834934162695,0.026098016433253896,,False,0.05578727317331729
0.54,nivel,-1.0,False,fija,fija_60m,60,0.002,43,0.4883720930232558,48.837209302325576,51.16279069767442,0.0019859582910695,-1.4041708930491473e-05,0.0012100571295721,0.9974368220338382,-0.0773184028174519,129,0.5426356589147286,54.26356589147287,53.48837209302325,0.0011928049055399,-0.00080719509446,0.0010810866978208,0.8720046253528143,-0.162699976183602,43,86.0,86,0.4883720930232558,0.5155038759689923,0.054263565891472854,48.837209302325576,51.55038759689923,5.4263565891472965,51.16279069767442,52.325581395348834,2.3255813953488342,0.0011928049055399,0.0015893815983047,0.0007931533855296,-0.00080719509446,-0.0004106184016952457,0.0007931533855295085,0.0010810866978208,0.00114557191369645,0.00012897043175130003,0.8720046253528143,0.9347207236933263,0.1254321966810239,-0.162699976183602,-0.12000918950052694,0.08538157336615008,,False,0.05576880203875114
0.56,nivel,0.3,True,fija,fija_480m,480,0.0005,17,0.4117647058823529,41.17647058823529,47.05882352941176,0.0037721849280779,0.0032721849280779,-0.0010140737396511,2.088382490278993,-0.0417271927334358,8,0.375,37.5,62.5,0.0002166925655778,-0.0002833074344221,0.0032877483645684,0.972057904939398,-0.0584308273576841,8,12.5,9,0.375,0.39338235294117646,0.03676470588235292,37.5,39.338235294117645,3.67647058823529,47.05882352941176,54.779411764705884,15.441176470588239,0.0002166925655778,0.0019944387468278503,0.0035554923625001,-0.0002833074344221,0.0014944387468279001,0.0035554923625,-0.0010140737396511,0.00113683731245865,0.0043018221042195,0.972057904939398,1.5302201976091956,1.116324585339595,-0.0584308273576841,-0.05007901004555995,0.0167036346242483,0.3,False,0.05574817796790409
0.44,cruce,0.25,True,barrera,tp070_sl040_480m,480,0.002,16,0.6875,68.75,56.25,0.0021875,0.0001875,0.005,1.0714285714285714,-0.0199143161168923,2,0.5,50.0,50.0,0.0015,-0.0005,-0.0005,0.8333333333333334,0.0,2,9.0,14,0.5,0.59375,0.1875,50.0,59.375,18.75,50.0,53.125,6.25,0.0015,0.0018437500000000001,0.0006875000000000002,-0.0005,-0.00015625,0.0006875,-0.0005,0.0022500000000000003,0.0055,0.8333333333333334,0.9523809523809523,0.23809523809523803,-0.0199143161168923,-0.00995715805844615,0.0199143161168923,0.25,False,0.055725487183159915
0.45,cruce,0.25,True,barrera,tp070_sl040_480m,480,0.002,16,0.6875,68.75,56.25,0.0021875,0.0001875,0.005,1.0714285714285714,-0.0199143161168923,2,0.5,50.0,50.0,0.0015,-0.0005,-0.0005,0.8333333333333334,-0.006,2,9.0,14,0.5,0.59375,0.1875,50.0,59.375,18.75,50.0,53.125,6.25,0.0015,0.0018437500000000001,0.0006875000000000002,-0.0005,-0.00015625,0.0006875,-0.0005,0.0022500000000000003,0.0055,0.8333333333333334,0.9523809523809523,0.23809523809523803,-0.0199143161168923,-0.01295715805844615,0.0139143161168923,0.25,False,0.055725487183159915
0.6,nivel,0.4,True,barrera,tp070_sl035_240m,240,0.001,79,0.5949367088607594,59.49367088607595,41.77215189873418,0.000886075949367,-0.0001139240506329,-0.0045,0.9565217391304346,-0.0546123492869207,70,0.5857142857142857,58.57142857142858,45.71428571428572,0.0013,0.0002999999999999,-0.0045,1.1228070175438594,-0.0585111287326048,70,74.5,9,0.5857142857142857,0.5903254972875226,0.009222423146473702,58.57142857142858,59.03254972875226,0.9222423146473702,41.77215189873418,43.74321880650995,3.942133815551543,0.000886075949367,0.0010930379746835,0.00041392405063299994,-0.0001139240506329,9.30379746835e-05,0.0004139240506328,-0.0045,-0.0045,0.0,0.9565217391304346,1.039664378337147,0.16628527841342478,-0.0585111287326048,-0.056561739009762746,0.003898779445684099,0.4,False,0.05570591702252549
0.45,nivel,0.35,True,barrera,tp070_sl035_240m,240,0.0005,133,0.4812030075187969,48.1203007518797,40.6015037593985,0.0007631578947368,0.0002631578947368,-0.004,1.110759493670886,-0.0439680953797093,124,0.5645161290322581,56.451612903225815,38.70967741935484,0.0005645161290322,6.451612903225816e-05,-0.004,1.026315789473684,-0.0535737326829665,124,128.5,9,0.4812030075187969,0.5228595682755275,0.08331312151346121,48.1203007518797,52.28595682755275,8.331312151346118,38.70967741935484,39.65559058937667,1.8918263400436572,0.0005645161290322,0.0006638370118845,0.00019864176570460004,6.451612903225816e-05,0.00016383701188452907,0.00019864176570454182,-0.004,-0.004,0.0,1.026315789473684,1.0685376415722851,0.08444370419720193,-0.0535737326829665,-0.0487709140313379,0.009605637303257204,0.35,False,0.05568468712210622
0.56,confirmacion_5m,0.35,True,fija,fija_120m,120,0.0005,6,0.5,50.0,50.0,4.2372443925908776e-05,-0.000457627556074,-0.0005721658481447,0.9161174509764208,-0.0175063286874569,2,1.0,100.0,100.0,0.0146488598522456,0.0141488598522456,0.0141488598522456,inf,0.0,2,4.0,4,0.5,0.75,0.5,50.0,75.0,50.0,50.0,75.0,50.0,4.2372443925908776e-05,0.007345616148085755,0.014606487408319692,-0.000457627556074,0.0068456161480858,0.0146064874083196,-0.0005721658481447,0.00678834700205045,0.0147210257003903,0.9161174509764208,inf,inf,-0.0175063286874569,-0.00875316434372845,0.0175063286874569,0.35,False,0.05565561036844875
0.52,confirmacion_10m,0.5,True,fija,fija_60m,60,0.001,11,0.6363636363636364,63.63636363636363,72.72727272727273,0.0051144581545274,0.0041144581545274,0.0065013405277328,3.9042493361992494,-0.0155129219526429,16,0.5625,56.25,62.5,-0.0005331252597523,-0.0015331252597523,0.0017894575214872,0.7280479307103495,-0.0567941623343422,11,13.5,5,0.5625,0.5994318181818181,0.07386363636363635,56.25,59.94318181818181,7.386363636363633,62.5,67.61363636363637,10.227272727272734,-0.0005331252597523,0.00229066644738755,0.0056475834142797,-0.0015331252597523,0.00129066644738755,0.0056475834142797,0.0017894575214872,0.00414539902461,0.0047118830062456,0.7280479307103495,2.3161486334547994,3.1762014054889,-0.0567941623343422,-0.03615354214349255,0.0412812403816993,0.5,False,0.05565513084461385
0.52,creciente_3m,0.45,True,fija,fija_60m,60,0.0005,21,0.3333333333333333,33.33333333333333,61.90476190476191,0.0030841287528945,0.0025841287528945,0.0015868239688902,1.7396103823497917,-0.0514526947347364,32,0.40625,40.625,50.0,0.0002092609972757,-0.0002907390027242,-0.0002720190882825,0.942313155030428,-0.0701061416230928,21,26.5,11,0.3333333333333333,0.36979166666666663,0.07291666666666669,33.33333333333333,36.979166666666664,7.291666666666671,50.0,55.952380952380956,11.904761904761912,0.0002092609972757,0.0016466948750851,0.0028748677556188,-0.0002907390027242,0.00114669487508515,0.0028748677556187,-0.0002720190882825,0.0006574024403038501,0.0018588430571727,0.942313155030428,1.3409617686901099,0.7972972273193637,-0.0701061416230928,-0.06077941817891459,0.0186534468883564,0.45,False,0.05564115074424018
0.53,nivel,0.25,True,barrera,tp050_sl030_240m,240,0.0005,9,0.3333333333333333,33.33333333333333,44.44444444444444,0.0005555555555555,5.555555555555575e-05,-0.0035,1.0285714285714287,-0.010463292875,6,0.6666666666666666,66.66666666666666,66.66666666666666,0.0023333333333333,0.0018333333333333,0.0045,2.571428571428572,-0.0069877499999998,6,7.5,3,0.3333333333333333,0.5,0.3333333333333333,33.33333333333333,49.99999999999999,33.33333333333333,44.44444444444444,55.55555555555555,22.222222222222214,0.0005555555555555,0.0014444444444444001,0.0017777777777778,5.555555555555575e-05,0.0009444444444444278,0.0017777777777777443,-0.0035,0.0004999999999999998,0.008,1.0285714285714287,1.8000000000000003,1.5428571428571434,-0.010463292875,-0.0087255214374999,0.0034755428750002006,0.25,False,0.05563848216613098
0.53,nivel,0.25,True,barrera,tp050_sl030_120m,120,0.0005,9,0.3333333333333333,33.33333333333333,44.44444444444444,0.0005555555555555,5.555555555555575e-05,-0.0035,1.0285714285714287,-0.010463292875,6,0.6666666666666666,66.66666666666666,66.66666666666666,0.0023333333333333,0.0018333333333333,0.0045,2.571428571428572,-0.0069877499999998,6,7.5,3,0.3333333333333333,0.5,0.3333333333333333,33.33333333333333,49.99999999999999,33.33333333333333,44.44444444444444,55.55555555555555,22.222222222222214,0.0005555555555555,0.0014444444444444001,0.0017777777777778,5.555555555555575e-05,0.0009444444444444278,0.0017777777777777443,-0.0035,0.0004999999999999998,0.008,1.0285714285714287,1.8000000000000003,1.5428571428571434,-0.010463292875,-0.0087255214374999,0.0034755428750002006,0.25,False,0.05563848216613098
